Barycentric data loading time: 592.413316ms
Removing database directory samurai.db
Database directory samurai.db removed
Feeding update tasks to 16 workers
Block: 18908895 phase:modifiedaccounts accounts: 385 time: 3.241304274s
Fetching balances for 385 accounts
Fetched balances for 385 accounts
Block: 18908895 phase:balances accounts: 385 time: 24.23991ms
Block 18908895 account 0xBA2f2f53Cb7Fd804F15F197Ef5Af426bfB9DcB2d time: 51.087727ms
Block 18908895 account 0xbdB92fFcd34430c6C8a080B37164ff43fBbF5c6E time: 48.083679ms
Block 18908895 account 0xBB0E17EF65F82Ab018d8EDd776e8DD940327B28b time: 51.7394ms
Block 18908895 account 0xbBDA162f1E3EC2D4D9D99cafd0c14B03EC4E78d3 time: 49.962315ms
Block 18908895 account 0xBD7a681D5095E054a52227C4461638c092C7dF07 time: 52.198515ms
Block 18908895 account 0xbEbc44782C7dB0a1A60Cb6fe97d0b483032FF1C7 time: 50.308219ms
Block 18908895 account 0xBCBc3e2d4a53f7d4Db7884F38574D9A829369F1b time: 52.924352ms
Block 18908895 account 0xbeA7E25b8530A05C5553DCb3D4A9d769e8287bEA time: 60.169485ms
Block 18908895 account 0xBfAf528518FF9dA0ad5f45c2d13C8A1Ac9754902 time: 69.074274ms
Block 18908895 account 0xc00e94Cb662C3520282E6f5717214004A7f26888 time: 62.340909ms
Block 18908895 account 0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2 time: 51.977897ms
Block 18908895 account 0xc10a8dF66b894D26dd56465077B53315BC46d4E5 time: 53.237647ms
Block 18908895 account 0xC03f31fD86a9077785b7bCf6598Ce3598Fa91113 time: 54.931445ms
Block 18908895 account 0xc1f7Ff0a9EF8BE062c97E6875caC5fe46189312C time: 53.099247ms
Block 18908895 account 0xC2AB1de84dAa43D65044FD17A142127d0135948A time: 52.402371ms
Block 18908895 account 0xc03055E0159c07F739eac50009Bd126Dd90F3481 time: 55.321194ms
Block 18908895 account 0xc105Afc5cD421462Dbf7e05D011ca53C08EdC43A time: 53.763185ms
Block 18908895 account 0xc3f8a0F5841aBFf777d3eefA5047e8D413a1C9AB time: 55.233872ms
Block 18908895 account 0xC37D150fAEe67e7F449B6f3C5a6239cc4D3A60f2 time: 55.664799ms
Block 18908895 account 0xC14cCec71a3A3407e0f1EF8531bC8C30b06b6f8A time: 60.547903ms
Block 18908895 account 0xc66084bFED1F45324C8db474245b368fa89A2E58 time: 56.222982ms
Block 18908895 account 0xC479E4B11885B56Bfc03E1eba4F232484C35Ad51 time: 57.050742ms
Block 18908895 account 0xc5526AE3F7CD541D43ae523833568E8Ef9331c5c time: 59.89773ms
Block 18908895 account 0xc70CF3982dA131d5b8e3dcBB22672eEcF229239d time: 67.98638ms
Block 18908895 account 0xc91CB9e917A0c26B25142438BB495BBeE4686db2 time: 59.630923ms
Block 18908895 account 0xc944E90C64B2c07662A292be6244BDf05Cda44a7 time: 54.963969ms
Block 18908895 account 0xC98835e792553e505AE46e73a6fD27a23985aCcA time: 56.745338ms
Block 18908895 account 0xcd51b81Ac1572707B7f3051aa97A31e2Afb27d45 time: 53.944107ms
Block 18908895 account 0xcC7B9A1D36E23E00292688ecCf5b26F7eA2FB9dA time: 54.327129ms
Block 18908895 account 0xCac0F1A06D3f02397Cfb6D7077321d73b504916e time: 54.63205ms
Block 18908895 account 0xCB95dB33a88F37eef675DB339e0AD9d4b36cbeb4 time: 57.54063ms
Block 18908895 account 0xCC8Fa225D80b9c7D42F96e9570156c65D6cAAa25 time: 57.648562ms
Block 18908895 account 0xcddbA3720d0f11Dd9c825d0414155C56a03F5C76 time: 55.69263ms
Block 18908895 account 0xcEfa807791F38D90c2065ABc49F05168e51accA4 time: 55.268254ms
Block 18908895 account 0xCBD6832Ebc203e49E2B771897067fce3c58575ac time: 59.329713ms
Block 18908895 account 0xd26114cd6EE289AccF82350c8d8487fedB8A0C07 time: 48.550714ms
Block 18908895 account 0xd16596d6C5F21c45Adc7274e5a5dCB158BCb8BAC time: 51.642961ms
Block 18908895 account 0xCfC0F98f30742B6d880f90155d4EbB885e55aB33 time: 59.500173ms
Block 18908895 account 0xd14b9D8B5CbC6DF9f37cBBf864f0558bcec852b7 time: 59.337163ms
Block 18908895 account 0xd28B5D24b6ef8c91922dA35839bF0aeeBc9027f8 time: 39.47345ms
Block 18908895 account 0xd31C01FA8D270c84141DfF2C5818c75Ae2682B78 time: 252.398873ms
Block 18908895 account 0xD33526068D116cE69F19A9ee46F0bd304F21A51f time: 256.009795ms
Block 18908895 account 0xd51a655EE569d65feeCAf517D7D0C257c9de1685 time: 250.62806ms
Block 18908895 account 0xd75027356796851063aC0a518e2b9C2A30DA12a4 time: 251.245014ms
Block 18908895 account 0xd9E96A2c8A23eD9d28b7D773bB83A4231A13EE44 time: 247.989841ms
Block 18908895 account 0xd8Aa8F3be2fB0C790D3579dcF68a04701C1e33DB time: 250.90631ms
Block 18908895 account 0xd9494D749eD554B2D2faAB1a8e20d2b566410F00 time: 251.178856ms
Block 18908895 account 0xD533a949740bb3306d119CC777fa900bA034cd52 time: 254.323962ms
Block 18908895 account 0xdAC17F958D2ee523a2206206994597C13D831ec7 time: 250.157876ms
Block 18908895 account 0xdba6A5e50eE2440f4651d8aE8cB966E816Df7E03 time: 250.055224ms
Block 18908895 account 0xddfAbCdc4D8FfC6d5beaf154f18B778f892A0740 time: 249.840624ms
Block 18908895 account 0xdf0770dF86a8034b3EFEf0A1Bb3c889B8332FF56 time: 245.630429ms
Block 18908895 account 0xDef1C0ded9bec7F1a1670819833240f027b25EfF time: 247.048002ms
Block 18908895 account 0xDd929882BA52095d7e2E64BCC4d8B316e507444B time: 254.457756ms
Block 18908895 account 0xdC5cAF76C4EFd8f3be2367daEC5421E2F4f3D84e time: 254.583714ms
Block 18908895 account 0xdEF6E494c4e06a7fa3fde53341389B11668e58Ec time: 248.95938ms
Block 18908895 account 0xdF2eeBaa127019dc84d0725EFD84b77616276D99 time: 48.218122ms
Block 18908895 account 0xdf4f3749bb4E96Bf91A67c7e873d9c04198d924A time: 48.130752ms
Block 18908895 account 0xE32FcaF9579C004e5f1285d50aD1dA1a7cad9c24 time: 47.85984ms
Block 18908895 account 0xDfe2135d494F47508d48641E994849019118195C time: 54.50632ms
Block 18908895 account 0xE0ECd85c77795a587660a0714275f2Db0b099988 time: 50.971502ms
Block 18908895 account 0xe18f4e2D3FEb5cE76f9F876A7D48D2B93d8B96De time: 50.962879ms
Block 18908895 account 0xE044F94d50Fd1552FD678853780a679274417E82 time: 53.030672ms
Block 18908895 account 0xe395617250683F73FDa850256915Af5Ed457FDAE time: 49.524134ms
Block 18908895 account 0xe46c3037c31FA8fB4FCfF46ef63aCA896A6cbf8d time: 49.527154ms
Block 18908895 account 0xE8972E3ddAe30711ADEB826a840510cF2D38E854 time: 44.918498ms
Block 18908895 account 0xe1c9C8FEF2Fc9B616ba48636658720eCC3b70dA4 time: 52.259509ms
Block 18908895 account 0xe6026F60efc3D0e714f1B89c596aA484fFBd25C8 time: 51.461454ms
Block 18908895 account 0xe7aE6D0C56CACaf007b7e4d312f9af686a9E9a04 time: 46.637191ms
Block 18908895 account 0xe6d9d7e54BfE087168DDE13fA77A377d4c1aB5c9 time: 48.626254ms
Block 18908895 account 0xE668a7AAFCC222cA648Fca65476e73d56c4F9b49 time: 57.157107ms
Block 18908895 account 0xe795D3de925c970Cbef7c691F9C39505202afAca time: 57.573762ms
Block 18908895 account 0xE8a787005Bc232F3f69484EACd6a4b8976F3f98F time: 45.167811ms
Block 18908895 account 0xEA5edEF1A7106D9e2024240299DF3D00C7D94767 time: 48.196503ms
Block 18908895 account 0xEBc06cC667E99D89c60921dE7C3D01a3874f66C0 time: 47.915666ms
Block 18908895 account 0xEae7380dD4CeF6fbD1144F49E4D1e6964258A4F4 time: 48.273703ms
Block 18908895 account 0xeB2629a2734e272Bcc07BDA959863f316F4bD4Cf time: 48.750646ms
Block 18908895 account 0xeD35af169aF46a02eE13b9d79Eb57d6D68C1749e time: 49.0635ms
Block 18908895 account 0xEb7D0081f5bC4f84b6F5EDd9219cab99262dB531 time: 51.177806ms
Block 18908895 account 0xEc05938111E7DdAfE1418d4d55bF5970d1253A8D time: 49.54ms
Block 18908895 account 0xf39335da91EdA44e1998b0dEe653bC2DB2F52845 time: 46.686346ms
Block 18908895 account 0xF0d4c12A5768D806021F80a262B4d39d26C58b8D time: 48.536402ms
Block 18908895 account 0xeE845948E6806D12E966137cAA07d49bBe632fe3 time: 48.663937ms
Block 18908895 account 0xeE7f2D8257Aa658c5895796f070e4046bA8Fb37e time: 51.770784ms
Block 18908895 account 0xf3AE5d769e153Ef72b4e3591aC004E89F48107a1 time: 46.065899ms
Block 18908895 account 0xf21661D0D1d76d3ECb8e1B9F1c923DBfffAe4097 time: 57.639115ms
Block 18908895 account 0xf300f290CF1cE0BC93dcb771441D951c3B48774c time: 59.903235ms
Block 18908895 account 0xF45c97e0DD8ab461De4C51989581d91894d3f95E time: 60.722048ms
Block 18908895 account 0xF4b5470523cCD314C6B9dA041076e7D79E0Df267 time: 43.491084ms
Block 18908895 account 0xf4683143dFF0741dD4d9bfCBc04686Cfa6f5F0dd time: 64.671232ms
Block 18908895 account 0xf584F8728B874a6a5c7A8d4d387C9aae9172D621 time: 57.889715ms
Block 18908895 account 0xF57e7e7C23978C3cAEC3C3548E3D615c346e79fF time: 58.450153ms
Block 18908895 account 0xF57B9d7F759ce3151d2E9be5A20422579dD8b386 time: 64.632355ms
Block 18908895 account 0xf7A4990f939Df8904ac7044C8D6448Baa5D9bEDf time: 60.826125ms
Block 18908895 account 0xF5Ead49A07563aA4779b43ec482BD7144C10a08f time: 62.650095ms
Block 18908895 account 0xF6e43E5D5e54cbAB75B00232Aef2db5Ca8217375 time: 62.587802ms
Block 18908895 account 0xf7F8c000846f23508ea89B6c8e4eE99EBB4aeE93 time: 61.465137ms
Block 18908895 account 0xF8B1378579659D8F7EE5f3C929c2f3E332E41Fd6 time: 60.24743ms
Block 18908895 account 0xf89d7b9c864f589bbF53a82105107622B35EaA40 time: 61.350859ms
Block 18908895 account 0xf66c754417E0488C313C3CFadC5806DBF8d12fD8 time: 62.967135ms
Block 18908895 account 0xf951E335afb289353dc249e82926178EaC7DEd78 time: 56.413794ms
Block 18908895 account 0xF948484415a69f5D88858e2193E254154B91C620 time: 56.786109ms
Block 18908895 account 0xF980B4A4194694913Af231De69AB4593f5E0fCDc time: 59.413402ms
Block 18908895 account 0xfa9f7a1cBfBCB688729c522b4F0905CcF4d26D25 time: 49.158382ms
Block 18908895 account 0xfB4C89C91D61d48cF72f0dC321B72F4df044C22C time: 46.353109ms
Block 18908895 account 0xFBeef911Dc5821886e1dda71586d90eD28174B7d time: 36.770892ms
Block 18908895 account 0xfd3E2d0B52dC74f926682F80678BcEf081Cb32C1 time: 22.729639ms
Block 18908895 account 0xFE2F4A5a2cF57CA14102C2d553CeFCa67df9aCF7 time: 23.167982ms
Block: 18908896 phase:modifiedaccounts accounts: 466 time: 3.856201867s
Fetching balances for 466 accounts
Fetched balances for 466 accounts
Block: 18908896 phase:balances accounts: 466 time: 24.852421ms
Block 18908896 account 0x0006Ae9f75d37dBcCFaCB729Be525D980ab29CCb time: 38.579115ms
Block 18908896 account 0x0504877C0d1F8E0A04E9ab1Cd807Ab7e9d33686C time: 38.749787ms
Block 18908896 account 0x00Aa5429D1b7c90d156C812653970C6f86D5B062 time: 38.657221ms
Block 18908896 account 0x02777053d6764996e594c3E88AF1D58D5363a2e6 time: 40.54093ms
Block 18908896 account 0x00000000000000ADc04C56Bf30aC9d3c0aAF14dC time: 40.58959ms
Block 18908896 account 0x04eb5b4C9D8Becfc1F10a7e7C541B1169DC3aDc9 time: 40.576891ms
Block 18908896 account 0x00000000000C2E074eC69A0dFb2997BA6C7d2e1e time: 40.687601ms
Block 18908896 account 0x0000a26b00c1F0DF003000390027140000fAa719 time: 40.700612ms
Block 18908896 account 0x00000000007767d79f9F4aA1Ff0d71b8E2E4a231 time: 41.41065ms
Block 18908896 account 0x00c83aeCC790e8a4453e5dD3B0B4b3680501a7A7 time: 43.784443ms
Block 18908896 account 0x0000BA9FF5c97f33Bd62c216A56b3D02aE6Ac4Bb time: 43.909099ms
Block 18908896 account 0x0439e60F02a8900a951603950d8D4527f400C3f1 time: 43.780982ms
Block 18908896 account 0x0000000000000000000000000000000000000001 time: 48.863905ms
Block 18908896 account 0x000000000022D473030F116dDEE9F6B43aC78BA3 time: 50.309567ms
Block 18908896 account 0x0000000000000000000000000000000000000004 time: 63.646785ms
Block 18908896 account 0x0016C0d0343e8f2c3A7b6A51606B84B1545Ec606 time: 64.608654ms
Block 18908896 account 0x06450dEe7FD2Fb8E39061434BAbCFC05599a6Fb8 time: 42.920284ms
Block 18908896 account 0x05B77500Fee0F7392EE86CFAF64d4f1231A2bd13 time: 46.039046ms
Block 18908896 account 0x0674aFf0cd4Cac1F58Aa771D122C2a57597C0c1d time: 44.169168ms
Block 18908896 account 0x05CFC8D3CA36BC774963C3999efD8a1E38F5b40b time: 46.249916ms
Block 18908896 account 0x0a6c69327d517568E6308F1E1CD2fD2B2b3cd4BF time: 46.169535ms
Block 18908896 account 0x08cf7c4e63a0a31b85E72D835FB39252182F6d24 time: 47.122283ms
Block 18908896 account 0x08f990eb738c7B7d80B6e57677AcB4620A77CfCf time: 48.167513ms
Block 18908896 account 0x0a992d191DEeC32aFe36203Ad87D7d289a738F81 time: 46.625389ms
Block 18908896 account 0x0AF596E2f28CF69C4B21B285F9e9FD53a4Bcf1eE time: 46.589695ms
Block 18908896 account 0x0b38210ea11411557c13457D4dA7dC6ea731B88a time: 46.954924ms
Block 18908896 account 0x06dD71dAb27C1A3e0B172d53735f00Bf1a66Eb79 time: 50.248846ms
Block 18908896 account 0x0bc529c00C6401aEF6D220BE8C6Ea1667F6Ad93e time: 43.867208ms
Block 18908896 account 0x0C8194C1C7D555a7a85f4b92816bB2c5EF19F090 time: 49.880694ms
Block 18908896 account 0x08dC8ffC2Db71EA07537D1328B3be0799b604396 time: 61.264612ms
Block 18908896 account 0x0D8775F648430679A709E98d2b0Cb6250d2887EF time: 41.935066ms
Block 18908896 account 0x0cac3d1a887206e0f6169222C4504301A8b4b993 time: 43.196833ms
Block 18908896 account 0x1063181dc986F76F7eA2Dd109e16fc596d0f522A time: 43.390621ms
Block 18908896 account 0x0Fe4F44beE93503346A3Ac9EE5A26b130a5796d6 time: 43.519743ms
Block 18908896 account 0x109B15bd60114Ff9132fd5610bfb53ddCC078DEA time: 43.246659ms
Block 18908896 account 0x111111111117dC0aa78b770fA6A738034120C302 time: 43.512792ms
Block 18908896 account 0x0e1734965617ECC387572f43F9541394308aC0A7 time: 50.210455ms
Block 18908896 account 0x1111111254EEB25477B68fb85Ed929f73A960582 time: 44.64451ms
Block 18908896 account 0x11c6185dcf3aF29b97b4Af41F4939a77B69138aD time: 45.619894ms
Block 18908896 account 0x13c73528eCC7223B272F063057528543456377Dd time: 45.477995ms
Block 18908896 account 0x14feE680690900BA0ccCfC76AD70Fd1b95D10e16 time: 45.153431ms
Block 18908896 account 0x14b4B506f1B11C4d1cBE6F0FADcd07B8605a0316 time: 45.255663ms
Block 18908896 account 0x120729a1e737E9eC8Ef56F3aFC19705cacFC2447 time: 45.668973ms
Block 18908896 account 0x15004a5cBE7e4f398483B1415AbfCaE813be355C time: 43.740046ms
Block 18908896 account 0x16d30eAA1832219a832703221307e9f73EFc6727 time: 42.322022ms
Block 18908896 account 0x172a671B3604D66CD69A8c8284c5185504e729C6 time: 40.683809ms
Block 18908896 account 0x1739B308d2232f9987975298c4459b5e51Fa272E time: 41.48683ms
Block 18908896 account 0x1776e1F26f98b1A5dF9cD347953a26dd3Cb46671 time: 43.949856ms
Block 18908896 account 0x185ece9Bc75164F9FC0fbE44738E8dd1863f8464 time: 48.869058ms
Block 18908896 account 0x17aFdC04CA1D732b3A376Fb9A8131F35D894f563 time: 49.277077ms
Block 18908896 account 0x18aAA7115705e8be94bfFEBDE57Af9BFc265B998 time: 50.902198ms
Block 18908896 account 0x1a0ad011913A150f69f6A19DF447A0CfD9551054 time: 50.905661ms
Block 18908896 account 0x1Ad3A4217432C32Cd3A6A9eafDd8e5353cEF6bb3 time: 49.401433ms
Block 18908896 account 0x1A440Fb8908Cffe8039186596ecD2f89CAd016cb time: 50.955289ms
Block 18908896 account 0x1e8Ed8a05A7d72547f89935f6b0543d5C02D6Bb9 time: 45.908567ms
Block 18908896 account 0x1ae644Ad1969881Eb57dFc4ee03DCE63d6428121 time: 53.187127ms
Block 18908896 account 0x1C8e4024187f1b914dC47a8B9A725A747776e011 time: 53.24689ms
Block 18908896 account 0x19781A65D1C01DF413C06037Cf95700D6dE5eD70 time: 59.267406ms
Block 18908896 account 0x1BF7A9E3A364e7F5761345837f222cd93e230C4f time: 59.56102ms
Block 18908896 account 0x1DeE45BBf16B62a25244b8848a37E77177927C93 time: 53.358568ms
Block 18908896 account 0x1fB54aCA28D322E28ce853065b2E54450A1002d7 time: 47.382914ms
Block 18908896 account 0x19F00b3a7B6F55C9dA966FE3723251784a797fa7 time: 64.864327ms
Block 18908896 account 0x1a847b0d11120b8510EDCD3C81c4E4249460330A time: 61.74753ms
Block 18908896 account 0x200652Fb83d441fb64C3A92129f70609D171ce10 time: 50.939111ms
Block 18908896 account 0x20A04c7dED5218995C4CC141Effa6e209aBE7fC8 time: 47.694874ms
Block 18908896 account 0x2008b6c3D07B061A84F790C035c2f6dC11A0be70 time: 55.472566ms
Block 18908896 account 0x21DEA2c3E93E25CB22C69c3bB2cDc15bf1Ee5823 time: 52.137066ms
Block 18908896 account 0x20d2C17d1928EF4290BF17F922a10eAa2770BF43 time: 58.196367ms
Block 18908896 account 0x216Ef2C83a2d3c2CF9C2f2095dd27582df733Ee7 time: 56.188234ms
Block 18908896 account 0x21a31Ee1afC51d94C2eFcCAa2092aD1028285549 time: 53.226769ms
Block 18908896 account 0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599 time: 53.12816ms
Block 18908896 account 0x22CaCDc31c5a49Bb7d83C6dEDCA347f2A53A2Fa6 time: 56.139055ms
Block 18908896 account 0x24C264E711a0B0CEb988e25c2B83e67F38C8F5a7 time: 48.999814ms
Block 18908896 account 0x23473B62Aa96b2342Ec47cd2742ec1d4d23f3177 time: 50.24663ms
Block 18908896 account 0x22de5936fd03b56d1CFCe6A40d76471675911B79 time: 51.464845ms
Block 18908896 account 0x253553366Da8546fC250F225fe3d25d0C782303b time: 45.756398ms
Block 18908896 account 0x209a6f33aaE5aA23A817829aA91715db09144c21 time: 70.274952ms
Block 18908896 account 0x20Ee111C084ac98d8eD46f7ecA7a83328232AFF9 time: 67.80629ms
Block 18908896 account 0x231b0Ee14048e9dCcD1d247744d114a4EB5E8E63 time: 62.3726ms
Block 18908896 account 0x2340Fc21b654a72DBBAF8aC6D4d3F39ed96C394E time: 67.430863ms
Block 18908896 account 0x25ace71c97B33Cc4729CF772ae268934F7ab5fA1 time: 44.967652ms
Block 18908896 account 0x25F702E12076Fba1305914977E223AF9a29CA09C time: 54.038508ms
Block 18908896 account 0x26aAd2da94C59524ac0D93F6D6Cbf9071d7086f2 time: 50.361398ms
Block 18908896 account 0x267be1C1D684F78cb4F6a176C4911b741E4Ffdc0 time: 50.529573ms
Block 18908896 account 0x26cc6A87cc9C97fD7d52FA1DbfdE0EDe2714da61 time: 50.164712ms
Block 18908896 account 0x26bce6eCb5b10138e4bf14aC0ffcc8727FEF3B2e time: 54.222901ms
Block 18908896 account 0x27A6d44b23104383eee2Cf22F93dd14cb8037953 time: 53.005477ms
Block 18908896 account 0x2bff8ddbc1F13F6F976a8f4d7feE677272fB6e0e time: 48.56805ms
Block 18908896 account 0x2B8F74d8cD19be6a358424f984A6fBAAD4FbebfE time: 52.793537ms
Block 18908896 account 0x2b2585465303ef066766aC15650d5512C9a87268 time: 53.208902ms
Block 18908896 account 0x28FCc58649BB1B85E75EeD9F710E11e8e861486C time: 53.646807ms
Block 18908896 account 0x2C55a98f4F0181A4B06E8dAc122534Ef3441eC26 time: 52.475844ms
Block 18908896 account 0x29984d1F9055cafB02dcDd53C54B727902E44975 time: 66.991622ms
Block 18908896 account 0x2E1FB733DE56F65665D9a4ec8a662E4BB4D251e6 time: 55.875825ms
Block 18908896 account 0x2F10Da70AAf166180BBF1281413193F2EFbFCa11 time: 50.927261ms
Block 18908896 account 0x28C6c06298d514Db089934071355E5743bf21d60 time: 67.990022ms
Block 18908896 account 0x304645590f197d99fAD9fA1d05e7BcDc563E1378 time: 49.676923ms
Block 18908896 account 0x30a4aa1d14D44f0f5BFe887447AB6FAcc94A549F time: 50.240537ms
Block 18908896 account 0x35a2c2747ef783278DDccc707cdBBa3ED341bD9A time: 43.280916ms
Block 18908896 account 0x3416cF6C708Da44DB2624D63ea0AAef7113527C6 time: 47.715574ms
Block 18908896 account 0x32Df1214b6c96FD0742C0aad3AEA685260B74049 time: 48.070798ms
Block 18908896 account 0x348BCEb23Da682C90d6d697b8d069619C9aC2095 time: 44.120993ms
Block 18908896 account 0x3684C1BedB884923a933C9aC95a487d5c38Ab7e7 time: 57.878078ms
Block 18908896 account 0x3660cB3053B786870E5622C66581D0b956229e81 time: 57.932322ms
Block 18908896 account 0x37a8f295612602f2774d331e562be9e61B83a327 time: 57.836303ms
Block 18908896 account 0x38016C1AbB2cb8be819421C9b37e713ddEA1ef58 time: 59.111991ms
Block 18908896 account 0x36B0A215f6734dc656105a7b0E075506e33d3b4a time: 72.918181ms
Block 18908896 account 0x343C19897186a6F114c1De5637e776B33fCB60dF time: 81.304236ms
Block 18908896 account 0x38fF668Bd92F1F5A803b6b8CA3492e4e4A8FD811 time: 59.025703ms
Block 18908896 account 0x388C818CA8B9251b393131C08a736A67ccB19297 time: 59.610893ms
Block 18908896 account 0x34A1cBcD9Fa54Ef1DaEe4aE90f9699Ac53819543 time: 78.328436ms
Block 18908896 account 0x39Eb9c3CA4ea5C9C54797cb1796e8Dd4dF3d9D7e time: 55.096278ms
Block 18908896 account 0x385B6a585BeF02dabB0D01321097Ef056A15e14E time: 69.842589ms
Block 18908896 account 0x3c87AAff27f1085B67cd742302939a50E2F2d406 time: 47.634467ms
Block 18908896 account 0x3Aee3e96c9E340cBe0fFFC5224Db9e97949f3899 time: 48.196687ms
Block 18908896 account 0x3a2be1AfB22A8289CA0712f88F1351400655F061 time: 51.000753ms
Block 18908896 account 0x3a4C20E10bA3Ce41946dB5b9aac802257557385a time: 48.316473ms
Block 18908896 account 0x3B95bC951EE0f553ba487327278cAc44f29715E5 time: 48.060804ms
Block 18908896 account 0x3d0F4bB99261D791199A3750714dfcCEB39b4e5d time: 52.458538ms
Block 18908896 account 0x3CfD4339497E05cf6323c94d7bd346DCfB03f400 time: 54.635573ms
Block 18908896 account 0x3D92316a0525a4306929b57Af9766f0114AA0273 time: 52.520698ms
Block 18908896 account 0x3E734ddc87aA40BF85e2f48489b3b9F3186a9948 time: 54.401137ms
Block 18908896 account 0x419367DeF845F2Fbfc60FDF97074727d8e4Bfe36 time: 54.114817ms
Block 18908896 account 0x3DBB00c9bE5A327E25CAf4f650844C5DbA81E34B time: 55.087471ms
Block 18908896 account 0x3FBEBb35837551AfaaE19Aa5F95EB8f353662b86 time: 54.687182ms
Block 18908896 account 0x469fA8D5C734ACe3Cfd1b2a9e6ba66C15C358aB8 time: 49.733885ms
Block 18908896 account 0x431B5A84aCC1297Eda88259f300262F1bc3A74f3 time: 56.350932ms
Block 18908896 account 0x461F3fDB11a2DD9720843c78305C212e9DfDa94c time: 54.543502ms
Block 18908896 account 0x43e4715ae093a4C86B5eCdDb52216c4f879e9672 time: 57.385554ms
Block 18908896 account 0x463E61c086F892ac6c549Fc4D167a780891b042a time: 57.285184ms
Block 18908896 account 0x430EF9263E76DAE63c84292C3409D61c598E9682 time: 68.414864ms
Block 18908896 account 0x3fC91A3afd70395Cd496C647d5a6CC9D4B2b7FAD time: 71.722125ms
Block 18908896 account 0x41fbBa5CB38D22B2D80606406944cEdd7c97f6F9 time: 80.130104ms
Block 18908896 account 0x4A30E32985098D87A84644ba0cabB28fBca6B045 time: 73.61265ms
Block 18908896 account 0x4b6C4ffcD2c3A6896a5d8a933aDC72896c2Fc752 time: 51.054054ms
Block 18908896 account 0x4B3dc5649C228EEEe1072bCe13125E5766632D0d time: 53.2337ms
Block 18908896 account 0x4b94b8379ac5E076420B9216489fF571748c9Ba8 time: 54.222322ms
Block 18908896 account 0x4D7399105d282526e9E173A6E58Ae85591C92b74 time: 54.874998ms
Block 18908896 account 0x4BEBBa7a253FB95d7a12f4F5F03F3B1dd5bcB55D time: 55.332992ms
Block 18908896 account 0x4cDfBE03a2f5c68cFbfa9D53414D0a8C3Dd187Cd time: 55.156814ms
Block 18908896 account 0x4d7F1790644Af787933c9fF0e2cff9a9B4299Abb time: 52.212357ms
Block 18908896 account 0x4d224452801ACEd8B2F0aebE155379bb5D594381 time: 66.953563ms
Block 18908896 account 0x4DE01f8B87683d22216f412359C29De634a77367 time: 54.725907ms
Block 18908896 account 0x4ef3c3dC7fBd1eda22e6F85241Bd22f2C2013721 time: 55.788017ms
Block 18908896 account 0x4e9fcD48Af4738e3bF1382009dC1e93eBFCE698F time: 56.063115ms
Block 18908896 account 0x4E332D23eA1D9f8247DEb4d8f03aC7b6785Be36B time: 56.464105ms
Block 18908896 account 0x4F27633e8b1CFd5E043c68cDCD81C0bbfDB1cf14 time: 56.502374ms
