id	count	probability
874	31	0.000000644509
875	43	0.000000893996
876	42	0.000000873205
877	45	0.000000935577
878	52	0.000001081111
879	42	0.000000873205
880	51	0.000001060320
881	56	0.000001164273
882	47	0.000000977158
883	44	0.000000914786
884	49	0.000001018739
885	47	0.000000977158
886	42	0.000000873205
887	39	0.000000810833
888	44	0.000000914786
889	47	0.000000977158
890	28	0.000000582137
891	54	0.000001122692
892	47	0.000000977158
893	46	0.000000956368
894	49	0.000001018739
895	34	0.000000706880
896	35	0.000000727671
897	36	0.000000748462
898	41	0.000000852415
899	40	0.000000831624
900	47	0.000000977158
901	40	0.000000831624
902	36	0.000000748462
903	48	0.000000997949
904	32	0.000000665299
905	44	0.000000914786
906	43	0.000000893996
907	46	0.000000956368
908	41	0.000000852415
909	39	0.000000810833
910	34	0.000000706880
911	38	0.000000790043
912	40	0.000000831624
913	62	0.000001289017
914	42	0.000000873205
915	45	0.000000935577
916	42	0.000000873205
917	43	0.000000893996
918	40	0.000000831624
919	38	0.000000790043
920	52	0.000001081111
921	46	0.000000956368
922	49	0.000001018739
923	43	0.000000893996
924	49	0.000001018739
925	47	0.000000977158
926	36	0.000000748462
927	25	0.000000519765
928	33	0.000000686090
929	39	0.000000810833
930	28	0.000000582137
931	48	0.000000997949
932	39	0.000000810833
933	43	0.000000893996
934	35	0.000000727671
935	43	0.000000893996
936	44	0.000000914786
937	42	0.000000873205
938	36	0.000000748462
939	53	0.000001101902
940	47	0.000000977158
941	44	0.000000914786
942	38	0.000000790043
943	34	0.000000706880
944	40	0.000000831624
945	42	0.000000873205
946	38	0.000000790043
947	45	0.000000935577
948	32	0.000000665299
949	31	0.000000644509
950	33	0.000000686090
951	40	0.000000831624
952	38	0.000000790043
953	33	0.000000686090
954	44	0.000000914786
955	38	0.000000790043
956	35	0.000000727671
957	31	0.000000644509
958	39	0.000000810833
959	37	0.000000769252
960	40	0.000000831624
961	47	0.000000977158
962	43	0.000000893996
963	33	0.000000686090
964	33	0.000000686090
965	41	0.000000852415
966	32	0.000000665299
967	37	0.000000769252
